subversion-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sudo-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sudo-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sudo-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sudo-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suitesparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suitesparse-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suitesparse-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suitesparse-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suitesparse-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supermin-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supermin-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supermin-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supermin-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svnkit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svnkit-cli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svnkit-javadoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svnkit-javahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swig-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swig-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swig-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
switcheroo-control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
switcheroo-control-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
switcheroo-control-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
symlinks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
symlinks-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
symlinks-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syscontainer-tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syscontainer-tools-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syscontainer-tools-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysfsutils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysfsutils-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysfsutils-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysfsutils-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysfsutils-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysprof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysprof-cli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysprof-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysprof-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysprof-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysprof-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysstat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysstat-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sysstat-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
system-config-printer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
system-config-printer-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
system-config-printer-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
system-config-printer-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
system-storage-manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd-container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd-libs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd-networkd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd-nspawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd-pam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd-resolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd-timesyncd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemd-udev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemtap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemtap-client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemtap-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemtap-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemtap-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemtap-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemtap-runtime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemtap-runtime-python3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemtap-sdt-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemtap-server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemtap-stap-exporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
systemtap-testsuite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t-digest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t-digest-javadoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t1utils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t1utils-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t1utils-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taglib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taglib-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taglib-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taglib-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taglib-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tagsoup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tagsoup-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takari-archiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takari-archiver-javadoc,,,,,,,,,,Unspecified,,,,,,,,,,,,,,,,,,,
takari-incrementalbuild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takari-incrementalbuild-javadoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takari-lifecycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takari-lifecycle-javadoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takari-plugin-testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takari-plugin-testing-javadoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takari-pom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tang-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tang-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tang-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tar-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tar-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tar-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
target-restore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
targetcli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
targetcli-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tbb-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tbb-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tbb-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tbb-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcl-brltty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcl-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcl-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcl-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcl-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcllib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcllib-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tclx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tclx-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tclx-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tclx-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tclx-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcp_wrappers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcp_wrappers-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcp_wrappers-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcp_wrappers-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcp_wrappers-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcpdump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcpdump-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcpdump-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcpdump-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcsh-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcsh-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcsh-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdb-tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teckit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teckit-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teckit-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teckit-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teckit-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telepathy-filesystem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telepathy-glib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telepathy-glib-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telepathy-glib-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telepathy-glib-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telepathy-glib-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telepathy-logger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telepathy-logger-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telepathy-logger-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telepathy-logger-devel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telepathy-logger-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telnet-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telnet-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telnet-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tensorflow-estimator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tensorflow-estimator-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tesla-polyglot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tesla-polyglot-atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tesla-polyglot-common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tesla-polyglot-groovy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tesla-polyglot-javadoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tesla-polyglot-maven-plugin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tesla-polyglot-translate-plugin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tesla-polyglot-xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tesla-polyglot-yaml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-interface-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testng-javadoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tex-fonts-hebrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texi2html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texi2html-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texinfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texinfo-debuginfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texinfo-debugsource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texinfo-help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texinfo-tex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-12many-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-12many,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-2up-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-2up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-ESIEEcv-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-ESIEEcv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-FAQ-en-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-GS1-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-GS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-HA-prosper-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-HA-prosper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-IEEEconf-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-IEEEconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-IEEEtran-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-IEEEtran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-MemoirChapStyles-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-SIstyle-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-SIstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-SIunits-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-SIunits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-Tabbing-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-Tabbing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-Type1fonts-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-a0poster-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-a0poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-a2ping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-a4wide-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-a4wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-a5comb-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-a5comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-aastex-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-aastex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abbr-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abbr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abc-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abntex2-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abntex2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abraces-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abraces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abstract-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abstyles-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-abstyles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-academicons-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-academicons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-accanthis-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-accanthis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-accfonts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-achemso-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-achemso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-acmart-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-acmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-acmconf-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-acmconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-acro-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-acro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-acronym-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-acronym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-acroterm-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-acroterm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-active-conf-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-active-conf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-actuarialangle-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-actuarialangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-actuarialsymbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-addfont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-addlines-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-addlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adfathesis-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adfathesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adforn-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adforn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adfsymbols-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adfsymbols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adhocfilelist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adigraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adjmulticol-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adjmulticol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adjustbox-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adjustbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adobemapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adrconv-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adrconv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adtrees-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-adtrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-advdate-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-advdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-ae-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-aecc-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-aecc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-aeguill-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-aeguill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-afm2pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-afparticle-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-afparticle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-afthesis-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-afthesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-aguplus-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-aguplus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-aiaa-doc,,,,,,,,,," 1..*) from the primary type converte.""",https://github.com/jenisys/parse_type,Unspecified,,,,,,,,,,,,,,,,,
texlive-aiaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-aichej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-ajl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-akktex-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-akktex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-akletter-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-akletter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-alegreya-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-alegreya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-aleph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-alertmessage-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-alertmessage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-alg-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-alg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-algobox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-algolrevived,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-algorithm2e-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-algorithm2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-algorithmicx-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-algorithmicx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-algorithms-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-algorithms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-aligned-overset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-alkalami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-allrunes-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-allrunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-almfixed-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-almfixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-alnumsec-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-alnumsec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-alterqcm-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-alterqcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-altfont-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-altfont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-ametsoc-doc,,,,,,,,,,https://pypi.org/project/portend,Unspecified,,,,,,,,,,,,,,,,,,
texlive-ametsoc,,,,,,,,,,https://pypi.org/project/portend,Unspecified,,,,,,,,,,,,,,,,,,
texlive-amiri-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amsaddr-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amsaddr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amscls-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amscls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amsfonts-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amsfonts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amslatex-primer-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amsldoc-it-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amsldoc-vn-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amsmath-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amsmath-it-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amsmath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amsrefs-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amsrefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amstex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-amsthdoc-it-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-animate-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-animate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-anonchap-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-anonchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-anonymouspro-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-anonymouspro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-answers-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-answers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-antiqua-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-antiqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-antomega-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-antomega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-antt-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-antt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-anufinalexam-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-anyfontsize-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-anyfontsize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
